Id,SalePrice
2735,130956.60032814991
2736,147173.14313592704
2737,121916.39404457877
2738,131504.3847108498
2739,161193.73925352504
2740,134643.47898495072
2741,146048.64536640223
2742,155080.50331376097
2743,150627.2814577926
2744,146185.98135657902
2745,135377.84982366563
2746,131404.4615062545
2747,150699.93469873667
2748,124094.86092328039
2749,133016.8041076494
2750,134126.50763385397
2751,126278.42948492615
2752,254513.56213567065
2753,153433.89727433497
2754,188843.35418779746
2755,125657.85514286273
2756,91109.34496118908
2757,69510.51168797363
2758,84322.63104639138
2759,152859.06246275158
2760,135867.02250874595
2761,145684.82865455624
2762,141832.32619243886
2763,186058.5243758422
2764,176899.09585500698
2765,272576.2410269204
2766,130633.60577519238
2767,90845.84172140124
2768,127504.07368584651
2769,121690.07734841887
2770,158465.46023724735
2771,117760.18071453298
2772,129604.29372825645
2773,133188.3277498083
2774,131748.61384476168
2775,130852.69861703878
2776,139580.62409359074
2777,149035.06391896043
2778,139487.76095044074
2779,115775.38028928211
2780,104196.13309634024
2781,102456.79717974577
2782,95779.26302350414
2783,106516.44777604558
2784,127092.19283249688
2785,129050.6009623383
2786,77877.02211244837
2787,117520.02463450073
2788,85554.60596475172
2789,199124.74807168648
2790,89360.7644610508
2791,118399.38063307168
2792,74828.96802189248
2793,156564.10375088375
2794,111105.40641196718
2795,121623.32052530654
2796,97616.43944981386
2797,177405.24066292017
2798,118168.03077047088
2799,118408.9870190762
2800,78706.37762296929
2801,106875.03560745489
2802,136246.74567320308
2803,144856.84043388453
2804,142677.71483605012
2805,97620.8178026373
2806,92464.18169063535
2807,159610.06802700856
2808,145696.72163410718
2809,129623.29121643124
2810,134634.57615052062
2811,157307.9799881076
2812,140611.5020151498
2813,145004.71309236035
2814,148834.19635151007
2815,96512.43283852134
2816,253680.2917963001
2817,141334.24513479773
2818,129257.06657777725
2819,179304.42676199978
2820,140937.33477352688
2821,113531.2773225188
2822,168539.5545316215
2823,207413.15754544942
2824,173354.74188751733
2825,150216.5654761008
2826,128948.86153712819
2827,141512.62913662707
2828,197205.82536502817
2829,159935.524776087
2830,226076.9408570308
2831,190258.83208761978
2832,214612.99082755222
2833,277022.482200059
2834,214602.9567000537
2835,222352.3143280184
2836,195145.36658389075
2837,169209.94957082128
2838,147953.25097144936
2839,179649.02147740545
2840,200159.099097877
2841,203604.95585491403
2842,218819.97679222806
2843,151165.84007444224
2844,153015.88443517179
2845,121160.80650395634
2846,213854.8682515237
2847,195287.24224573182
2848,209700.98007522913
2849,218868.35930663027
2850,275415.8615616032
2851,229772.24335406136
2852,229377.91631854972
2853,239906.3431467204
2854,143255.39376471017
2855,206125.45318053145
2856,211862.8272701732
2857,189757.0960138798
2858,200646.10300975633
2859,132166.5345126663
2860,130447.90965263204
2861,125568.04109293618
2862,204057.6067613035
2863,122750.35125225046
2864,262953.86423808476
2865,138609.5332134232
2866,134118.7797134753
2867,91946.16934351191
2868,108203.8076383259
2869,122578.59691420558
2870,157479.63550919556
2871,110708.99697226283
2872,68585.86239002357
2873,106585.58537892252
2874,133211.27856824236
2875,123208.90417379717
2876,162834.3492539098
2877,137013.2187864424
2878,164678.4304641778
2879,141982.23895127908
2880,103090.76660191608
2881,142795.04561411546
2882,159568.8863355042
2883,168545.79074818423
2884,177344.75718593696
2885,179592.53263431243
2886,193555.93072398967
2887,101668.9941986583
2888,124827.66471934241
2889,70452.96166982906
2890,79474.21348579547
2891,134404.35568197805
2892,75855.89843243134
2893,107687.92091999509
2894,79082.95790739119
2895,281310.2826257661
2896,269278.8585380621
2897,202484.25527171313
2898,144826.0588149696
2899,213420.96482874546
2900,154140.6135068344
2901,205651.10071158028
2902,174826.5135843823
2903,342632.7706165116
2904,341157.3345757054
2905,105425.23674859756
2906,215952.9910217353
2907,113433.4061122865
2908,126696.13325686332
2909,137787.85075919112
2910,85940.98357718902
2911,86303.18202168573
2912,149029.24462009323
2913,86240.97179057937
2914,84781.59205401197
2915,85821.68129683439
2916,86090.9091912966
2917,157419.27267254912
2918,116414.46480465893
2919,243285.42492544523
